Time,Relative Humidity [%],Relative Air Pressure [kPa],Wind Direction [deg],Precipitation Type,Wind Measurement Quality [%],Global Radiation [W/m2],Air Temperature [degC],Dew Point [degC],Wind Chill Temperature [degC],Wind Speed [m/s],Precipitation Accumulation [mm],A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV2 New,SV3 New,IDU Return Air,Bath2 SV,IDU Distributor,IDU CoilInt,IDU CoilOut,IDU CoilIn,ODU CoilOut,ODU CompSuc,ODU CoilInt,ODU CoilIn,ODU CompDis,ODU Coil2,ODU Coil3,BGlobe,Kitchen Pyranometer [V] ,Living Room Pyranometer [V] ,Master Bedroom Pyranometer [V] ,Bedroom 2 Pyranometer [V] ,Bedroom 3 Pyranometer [V] ,Kitchen Irradiance [W/m2] ,Living Room Irradiance [W/m2],Master Bedroom Irradiance [W/m2],Bedroom 2 Irradiance [W/m2],Bedroom 3 Irradiance [W/m2],SV3 RH[%],BR3 RH [%],SV1 RH [%],BR1-SV1 RH [%],MB RH [%],SV2 RH [%],BR1 SV2 RH [%],BR3 SV RH [%],BTH SV RH [%],TstatRH [%]
7/8/2024 10:59:17 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.818611,23.502206,21.894900,23.441882,23.309967,21.969689,22.996895,22.820529,21.312749,22.813638,22.745874,21.533213,22.752766,22.668451,21.518472,22.826041,22.679616,22.975908,21.875705,23.046852,22.923094,21.362885,23.010348,22.949042,21.412879,22.856495,22.734984,21.279473,22.724646,22.683522,21.197429,22.462447,22.178061,22.991789,22.867787,22.123547,23.102904,23.049645,22.408005,22.958725,22.869165,22.035439,23.024621,23.002580,21.632183,23.015437,22.965384,21.833854,23.718642,23.866027,23.264967,23.369135,23.296633,23.573046,23.453325,20.676320,22.043980,21.199109,17.606215,16.839817,17.361347,18.176067,21.472840,22.660843,22.050260,22.080627,26.938818,23.932193,23.472820,24.768858,-0.290264,-0.317170,-0.312248,-0.249247,-0.022837,-690.263500,-717.170165,-712.248215,-649.247240,-422.837436,55.371401,58.653866,54.682083,54.682083,55.666823,10.893988,68.763860,58.785165,66.498959,62.198869
7/8/2024 10:59:47 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.827810,23.515081,21.921396,23.458199,23.327895,21.998712,23.009554,22.824234,21.319923,22.826761,22.769336,21.532783,22.770944,22.679970,21.543378,22.839623,22.681416,22.971047,21.887634,23.042682,22.924204,21.375979,23.024774,22.946937,21.420443,22.864954,22.739081,21.295795,22.713580,22.686930,21.206840,22.476430,22.203424,23.011828,22.891735,22.154204,23.119954,23.063254,22.417724,22.983357,22.888520,22.071852,23.041903,23.019863,21.654582,23.031343,22.973943,21.854402,23.718137,23.868960,23.260102,23.372530,23.301405,23.561304,23.431946,20.691271,22.048995,21.248383,17.609884,16.854426,17.384073,18.171612,21.469108,22.641266,22.062794,22.071076,26.933918,23.952052,23.491606,24.788163,-0.311920,-0.342108,-0.348343,-0.296170,-0.079276,-711.920085,-742.108050,-748.342520,-696.169841,-479.275830,55.174453,58.883639,54.452311,54.846206,55.568349,174.459217,68.632561,244.375680,66.761556,62.494291
7/8/2024 11:00:17 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.825701,23.515493,21.933546,23.457006,23.327390,22.008329,23.012952,22.822810,21.327710,22.812015,22.762858,21.548168,22.757804,22.678086,21.546095,22.832916,22.693067,22.973507,21.895852,23.052257,22.921841,21.380520,23.029070,22.968685,21.424062,22.860294,22.746136,21.301950,22.726609,22.683187,21.209769,22.477742,22.230006,23.019308,22.897839,22.174578,23.118940,23.075784,22.436938,22.986705,22.898758,22.083489,23.029869,23.014487,21.670143,23.027573,22.981424,21.874560,23.711339,23.906394,23.256510,23.372610,23.295060,23.565511,23.428126,20.752952,22.051836,21.270356,17.623668,16.868698,17.400652,18.163110,21.451911,22.600674,22.041683,22.058708,26.840832,23.981401,23.484390,24.792294,-0.307983,-0.336202,-0.340139,-0.285670,-0.067791,-707.982524,-736.201709,-740.139269,-685.669679,-467.791274,55.240102,59.047762,54.550784,54.846206,55.568349,114.915317,68.927983,181.155442,66.498959,62.198869
7/8/2024 11:00:47 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.836074,23.518075,21.947183,23.476332,23.340756,22.032777,23.026786,22.838947,21.334913,22.833664,22.770957,21.553064,22.780835,22.682510,21.563197,22.856862,22.700450,22.978819,21.902788,23.058028,22.925087,21.377556,23.025657,22.955857,21.423632,22.856191,22.742491,21.300138,22.718140,22.671271,21.216945,22.482601,22.229885,23.020106,22.896571,22.178828,23.123869,23.077271,22.429691,22.988192,22.897948,22.103612,23.038473,23.015973,21.684528,23.031356,22.979926,21.878352,23.736457,23.934710,23.287388,23.379163,23.319970,23.603707,23.432614,20.958360,22.087394,21.346296,17.644469,16.912329,17.437960,18.176464,21.442366,22.556681,22.031883,22.057420,26.756421,23.994986,23.471134,24.795790,-0.289935,-0.314545,-0.307983,-0.243997,-0.017915,-689.935370,-714.545125,-707.982524,-643.997158,-417.915483,55.075979,58.949288,54.682083,54.747732,55.568349,83.666252,68.895159,145.868956,66.433309,61.837798
7/8/2024 11:01:17 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.833584,23.522235,21.964703,23.487373,23.345377,22.029128,23.031410,22.836223,21.346465,22.827954,22.758814,21.554477,22.782245,22.685529,21.568295,22.853678,22.707367,22.990324,21.927896,23.073204,22.944171,21.403845,23.054838,22.975400,21.442777,22.886761,22.766866,21.323205,22.724138,22.697258,21.240017,22.504691,22.242587,23.020848,22.890423,22.197511,23.123693,23.078242,22.430204,23.002710,22.903284,22.118617,23.034394,23.018093,21.686884,23.025669,22.979061,21.892214,23.733990,23.933847,23.280329,23.384264,23.314977,23.609036,23.427392,20.948037,22.093890,21.399341,17.667284,16.904941,17.444753,18.173503,21.440578,22.606143,22.046625,22.055138,26.665770,24.004582,23.481816,24.812579,-0.306998,-0.337514,-0.341124,-0.286326,-0.066807,-706.998134,-737.514229,-741.123659,-686.325939,-466.806883,55.272927,59.211886,54.550784,54.813382,55.765297,76.674601,68.665386,124.992484,66.761556,61.640850
7/8/2024 11:01:47 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.845393,23.530611,21.984611,23.486805,23.352608,22.049494,23.019361,22.828992,21.352576,22.827155,22.759393,21.561967,22.786959,22.682432,21.579930,22.861836,22.720327,22.994322,21.917406,23.067789,22.944955,21.395416,23.033583,22.959192,21.444025,22.879966,22.758002,21.315005,22.720557,22.685636,21.231124,22.515818,22.251740,23.027232,22.895890,22.202986,23.135125,23.068096,22.428550,22.991645,22.905765,22.142955,23.030905,23.009094,21.698121,23.030905,22.983838,21.889177,23.730390,23.949727,23.282233,23.402915,23.327435,23.608416,23.453840,20.952949,22.085447,21.443641,17.663869,16.938040,17.463642,18.169164,21.451013,22.642288,22.066931,22.090856,26.606590,24.025567,23.498305,24.825990,-0.307654,-0.335874,-0.338827,-0.283701,-0.064510,-707.654394,-735.873579,-738.826749,-683.700899,-464.509972,55.240102,58.161497,54.714908,54.944680,55.765297,155.716348,68.665386,222.974023,66.630257,62.198869
7/8/2024 11:02:17 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.849603,23.536429,21.992289,23.499734,23.356364,22.064992,23.028629,22.835738,21.369480,22.818741,22.752586,21.564585,22.785206,22.681138,21.590378,22.863988,22.714943,22.995829,21.919146,23.074117,22.943247,21.410060,23.037385,22.951744,21.443463,22.869531,22.746416,21.322969,22.700469,22.677264,21.231945,22.509512,22.259795,23.025861,22.899341,22.220471,23.132147,23.068562,22.429476,22.993258,22.906460,22.144341,23.038258,23.009330,21.707106,23.029534,22.970986,21.902531,23.739304,23.918994,23.300104,23.402888,23.335668,23.603345,23.494641,20.968602,22.074607,21.493600,17.680098,16.954992,17.489867,18.170529,21.471487,22.656736,22.073603,22.090396,26.562383,24.039155,23.484513,24.833989,-0.296826,-0.320451,-0.317170,-0.255810,-0.031369,-696.826102,-720.451466,-717.170165,-655.809842,-431.368822,55.404226,58.227146,54.583609,54.977505,55.699647,51.563741,68.927983,102.835847,66.269186,61.903448
7/8/2024 11:02:47 AM,97.300000,100.240000,12.000000,40.000000,100.000000,0.000000,22.300000,21.800000,20.600000,7.600000,0.000000,23.844362,23.526369,21.991170,23.498847,23.356395,22.066634,23.019018,22.828419,21.366286,22.819232,22.738145,21.555865,22.786615,22.678642,21.586955,22.861033,22.725438,23.008155,21.936793,23.072667,22.940190,21.418051,23.050629,22.956494,21.459055,22.873134,22.756451,21.331192,22.723371,22.692126,21.243626,22.524609,22.280728,23.027704,22.897970,22.231746,23.150516,23.083490,22.444194,23.007270,22.916800,22.180229,23.039642,23.002678,21.725991,23.035969,22.990739,21.917266,23.756607,23.922771,23.301362,23.412634,23.342203,23.616067,23.550482,21.017597,22.088061,21.516053,17.694608,16.949987,17.523897,18.178296,21.469295,22.647886,22.061903,22.050860,26.533474,24.050746,23.469623,24.845572,-0.289935,-0.316186,-0.310936,-0.247278,-0.020212,-689.935370,-716.185775,-710.935694,-647.278459,-420.212395,55.535524,58.719516,54.517960,55.010330,55.633998,138.220815,68.796685,195.729580,66.072238,62.001922
7/8/2024 11:03:17 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.854198,23.532772,22.017610,23.504103,23.366011,22.084789,23.031396,22.830926,21.370874,22.810255,22.747315,21.567361,22.797162,22.695165,21.600753,22.870889,22.740835,23.018262,21.951295,23.085298,22.954891,21.432568,23.063260,22.957187,21.474493,22.886688,22.767712,21.345252,22.714875,22.695577,21.261606,22.542999,22.286323,23.026862,22.905395,22.254130,23.155183,23.089076,22.451627,23.002525,22.929967,22.195025,23.038800,22.997933,21.740571,23.035127,22.987142,21.928389,23.793463,23.952970,23.331141,23.405932,23.351102,23.637572,23.595610,21.040604,22.110786,21.557921,17.735195,16.999477,17.548239,18.194021,21.468094,22.692641,22.067679,22.076191,26.577024,24.068548,23.479145,24.844645,-0.310608,-0.340467,-0.345717,-0.292560,-0.074682,-710.607564,-740.467399,-745.717480,-692.560411,-474.682008,55.174453,58.982113,54.747732,54.977505,55.863771,161.920205,69.026457,230.162617,66.794381,61.870623
7/8/2024 11:03:47 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.854057,23.534694,22.025521,23.510154,23.369541,22.090168,23.029418,22.827569,21.368889,22.814707,22.738444,21.572746,22.796102,22.686752,21.610973,22.875111,22.744822,23.023854,21.960121,23.089282,22.965764,21.434954,23.068392,22.968979,21.479182,22.902156,22.770091,21.366531,22.725524,22.696807,21.268140,22.553193,22.306770,23.041308,22.912267,22.267679,23.163199,23.097552,22.456436,23.011691,22.929260,22.221686,23.044292,23.008707,21.756668,23.044752,22.992864,21.943789,23.804065,23.948444,23.316285,23.402319,23.349324,23.629604,23.552785,21.131954,22.116825,21.586997,17.734557,17.034884,17.569435,18.190600,21.485197,22.708091,22.062239,22.098356,26.485262,24.071278,23.497192,24.852413,-0.289279,-0.316514,-0.310936,-0.247935,-0.022181,-689.279110,-716.513905,-710.935694,-647.934720,-422.181176,55.305752,58.621042,54.714908,54.944680,55.863771,155.256803,68.862334,223.433568,66.400485,61.804974
7/8/2024 11:04:17 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.856956,23.543558,22.040625,23.527734,23.381849,22.111251,23.044720,22.833231,21.395764,22.819909,22.755822,21.577732,22.806358,22.693335,21.622407,22.878246,22.745279,23.020867,21.962881,23.092953,22.956807,21.438177,23.057371,22.960711,21.479410,22.894806,22.770319,21.352474,22.715185,22.680723,21.258229,22.555490,22.319573,23.027689,22.913341,22.275654,23.153256,23.094723,22.449466,23.017817,22.932401,22.233341,23.029526,22.994857,21.765573,23.035036,22.981540,21.937502,23.817841,23.950302,23.314933,23.420007,23.356231,23.654850,23.547993,21.364278,22.137551,21.600838,17.756871,17.049094,17.589900,18.201759,21.475317,22.659638,22.067785,22.070086,26.336432,24.080796,23.491580,24.857065,-0.307654,-0.338499,-0.342436,-0.287967,-0.069432,-707.654394,-738.498619,-742.436180,-687.966590,-469.431925,55.240102,58.588217,54.485135,55.207278,55.896595,77.626516,69.124931,126.896313,65.875290,61.870623
7/8/2024 11:04:47 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.858733,23.542814,22.050691,23.529283,23.389363,22.127756,23.046729,22.850400,21.396398,22.836160,22.765643,21.606921,22.811584,22.708671,21.636166,22.888754,22.743440,23.024540,21.967712,23.101445,22.964843,21.433569,23.063109,22.978390,21.486780,22.889063,22.779276,21.357542,22.724832,22.694736,21.270903,22.561923,22.332592,23.045968,22.934840,22.302240,23.172448,23.136872,22.484777,23.051937,22.942877,22.256710,23.045279,23.009234,21.778606,23.032193,22.993392,21.969400,23.836185,23.972764,23.341555,23.450983,23.374134,23.645916,23.591801,21.415201,22.153660,21.636999,17.779865,17.055613,17.624050,18.214756,21.475095,22.557848,22.089286,22.074793,26.261066,24.096744,23.506275,24.880021,-0.287310,-0.314217,-0.307326,-0.242357,-0.016603,-687.310329,-714.216995,-707.326264,-642.356508,-416.602962,55.108804,58.621042,54.747732,54.846206,55.863771,46.443094,69.026457,110.680938,66.334836,62.034746
7/8/2024 11:05:17 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.870407,23.545093,22.066321,23.550597,23.401966,22.142923,23.063703,22.853142,21.408364,22.851075,22.786992,21.595393,22.817082,22.727265,21.643290,22.899303,22.753151,23.022994,21.974216,23.097834,22.975237,21.453211,23.076715,22.981437,21.497207,22.893489,22.784162,21.369585,22.740975,22.705137,21.273500,22.577382,22.353610,23.047211,22.933557,22.331997,23.178740,23.130770,22.498434,23.056624,22.956749,22.284170,23.045145,23.012544,21.788140,23.047211,23.003131,21.975248,23.844170,23.966312,23.354137,23.447734,23.369738,23.670641,23.544294,21.344204,22.160523,21.682552,17.784239,17.071155,17.638644,18.221214,21.470220,22.545401,22.090631,22.101213,26.299111,24.103909,23.505516,24.889340,-0.303061,-0.335545,-0.337842,-0.281732,-0.060901,-703.060573,-735.545449,-737.842359,-681.732118,-460.900540,55.305752,58.489743,54.682083,55.108804,55.830946,142.586492,68.829509,216.999941,67.089803,61.804974
7/8/2024 11:05:47 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.875975,23.557774,22.075821,23.549288,23.406163,22.149432,23.062164,22.851602,21.416495,22.850224,22.776493,21.603521,22.828634,22.724347,21.653029,22.898682,22.770073,23.024754,21.973909,23.114744,22.975620,21.460275,23.076179,22.971257,21.493905,22.900531,22.772600,21.367665,22.738601,22.694721,21.282410,22.572250,22.356886,23.059206,22.940962,22.329755,23.190732,23.119809,22.492515,23.055992,22.956347,22.310441,23.045202,23.014208,21.798786,23.039922,22.992167,21.990492,23.838291,23.973496,23.348023,23.457908,23.375554,23.685624,23.523046,21.386908,22.175555,21.722694,17.798947,17.107045,17.663111,18.230574,21.485965,22.613275,22.103525,22.132279,26.407414,24.123138,23.522953,24.899018,-0.301748,-0.327670,-0.327998,-0.269919,-0.048432,-701.748053,-727.670327,-727.998457,-669.919435,-448.431592,55.371401,58.719516,54.649258,55.043154,56.093543,69.814249,69.026457,135.266597,66.531783,61.804974
7/8/2024 11:06:17 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.874534,23.551057,22.095769,23.550828,23.405638,22.161786,23.061409,22.849928,21.420115,22.850617,22.788602,21.610363,22.823745,22.743578,21.656647,22.906884,22.787746,23.036220,21.986551,23.124141,22.987316,21.464177,23.083052,22.988923,21.509093,22.903962,22.782234,21.381244,22.753749,22.720668,21.288848,22.582118,22.371583,23.058731,22.939568,22.340545,23.195994,23.136778,22.503531,23.057353,22.968041,22.319392,23.047022,23.016029,21.804984,23.038987,22.998579,22.005661,23.847881,23.997975,23.359458,23.476680,23.395018,23.693842,23.546861,21.403920,22.185638,21.750974,17.816787,17.113053,17.680724,18.227753,21.482473,22.518556,22.090495,22.096246,26.271614,24.121367,23.502263,24.910026,-0.287967,-0.313561,-0.307326,-0.243013,-0.015947,-687.966590,-713.560735,-707.326264,-643.012768,-415.946702,55.338576,58.817990,54.616434,55.141628,56.093543,146.492625,68.993632,208.859433,66.236362,61.673675
7/8/2024 11:06:47 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.884549,23.561079,22.097771,23.566354,23.416581,22.173218,23.070982,22.870530,21.431794,22.872596,22.800018,21.615360,22.840672,22.760279,21.667169,22.907504,22.779429,23.030891,22.008131,23.131898,22.995534,21.476338,23.093334,22.997141,21.509967,22.911492,22.796886,21.379353,22.754620,22.724296,21.291565,22.599764,22.390142,23.071294,22.956727,22.364623,23.214061,23.162652,22.529899,23.090577,22.980607,22.343241,23.051551,23.023771,21.828169,23.056831,23.002419,22.010429,23.842616,24.011041,23.369559,23.480356,23.400071,23.710354,23.543657,21.450921,22.200594,21.790344,17.828865,17.149329,17.712079,18.252577,21.480636,22.487533,22.085537,22.074035,26.262595,24.132318,23.501508,24.914131,-0.289935,-0.315530,-0.311264,-0.247607,-0.020869,-689.935370,-715.529515,-711.263824,-647.606590,-420.868655,55.108804,59.179061,54.714908,55.010330,56.060719,152.598008,68.895159,216.638870,66.105063,61.706500
7/8/2024 11:07:17 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.888565,23.566244,22.112843,23.569225,23.427712,22.177938,23.072250,22.873865,21.433988,22.869272,22.814609,21.626303,22.854803,22.757642,21.675809,22.913595,22.793324,23.037202,22.001801,23.131321,22.997483,21.481288,23.092069,22.988299,21.509158,22.908849,22.795850,21.395593,22.764381,22.734517,21.305043,22.607230,22.387118,23.075850,22.950033,22.363438,23.213109,23.157338,22.522049,23.071259,22.983557,22.353322,23.045547,23.020981,21.826983,23.057255,23.003303,22.013615,23.836738,23.993939,23.362070,23.473786,23.405887,23.716167,23.532959,21.449391,22.203205,21.834390,17.838698,17.139880,17.719360,18.250804,21.483252,22.496349,22.089874,22.079982,26.291064,24.132640,23.507236,24.913553,-0.310279,-0.339811,-0.346046,-0.292889,-0.075010,-710.279434,-739.811139,-746.045610,-692.888541,-475.010138,55.305752,59.047762,54.321012,55.010330,56.060719,103.065620,69.190580,180.203528,66.367660,61.575201
7/8/2024 11:07:47 AM,96.300000,100.220000,9.600000,40.000000,100.000000,0.000000,22.500000,21.800000,21.400000,7.800000,0.000000,23.879759,23.565460,22.121257,23.573027,23.425551,22.179681,23.072842,22.868945,21.432739,22.890303,22.809918,21.619989,22.843452,22.749505,21.676403,22.904771,22.799152,23.042109,22.017302,23.152064,23.004227,21.488744,23.106616,23.010655,21.529282,22.926157,22.801678,21.399825,22.780316,22.751372,21.308816,22.615358,22.421932,23.081689,22.968962,22.388828,23.218946,23.174652,22.542834,23.100972,23.001337,22.382621,23.062177,23.033250,21.841814,23.065390,23.011669,22.030052,23.844372,24.011651,23.376364,23.477985,23.416511,23.733890,23.582336,21.481020,22.218915,21.860699,17.860590,17.174824,17.750314,18.268967,21.473649,22.416427,22.075602,22.116089,26.227207,24.137357,23.506730,24.919166,-0.291576,-0.315201,-0.309951,-0.246950,-0.021525,-691.576020,-715.201385,-709.951304,-646.950329,-421.524915,55.469875,58.424094,54.682083,55.010330,55.765297,57.669127,68.895159,113.306910,66.466134,61.706500
7/8/2024 11:08:17 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.896288,23.569157,22.130026,23.573055,23.427184,22.187759,23.073789,22.874026,21.443595,22.883212,22.812243,21.641202,22.843021,22.756195,21.680345,22.913526,22.801694,23.039599,22.025141,23.147490,23.001947,21.485305,23.107321,23.018248,21.532292,22.912165,22.794803,21.404218,22.775967,22.747483,21.310675,22.618361,22.417107,23.084447,22.956795,22.392739,23.227670,23.172819,22.548583,23.101204,23.002947,22.401705,23.066771,23.026595,21.844119,23.061031,23.010294,22.036266,23.872062,23.995801,23.395365,23.507532,23.433445,23.733161,23.557987,21.526584,22.217495,21.892419,17.888172,17.216627,17.789046,18.280058,21.481209,22.440753,22.082156,22.160595,26.225038,24.158485,23.524087,24.931643,-0.292232,-0.320123,-0.316842,-0.255154,-0.029728,-692.232281,-720.123336,-716.842035,-655.153582,-429.728171,55.338576,58.785165,54.485135,55.108804,55.929420,19.723822,68.829509,68.632561,66.367660,62.198869
7/8/2024 11:08:47 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.901589,23.571022,22.159039,23.588450,23.439602,22.197680,23.088282,22.873138,21.460902,22.890822,22.829500,21.644687,22.850171,22.762199,21.693039,22.928254,22.809159,23.045912,22.025716,23.140489,23.014459,21.499009,23.102844,23.010326,21.532867,22.921235,22.805484,21.402490,22.785959,22.760461,21.319085,22.626747,22.428961,23.086872,22.963354,22.401605,23.225275,23.171112,22.544345,23.089397,23.000091,22.399306,23.052666,23.032464,21.863351,23.044172,23.003535,22.029724,23.868537,24.001671,23.395277,23.505838,23.431981,23.722757,23.554459,21.528338,22.224766,21.916034,17.890869,17.216770,17.794065,18.280897,21.460620,22.409401,22.103278,22.122141,26.182351,24.153854,23.530083,24.940691,-0.292560,-0.321108,-0.318155,-0.256794,-0.031697,-692.560411,-721.107726,-718.154556,-656.794232,-431.696952,55.633998,59.146236,54.682083,55.108804,55.863771,118.164957,69.223405,167.172147,67.056978,62.001922
7/8/2024 11:09:17 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.915511,23.581973,22.168643,23.601235,23.449409,22.218092,23.091898,22.886631,21.459002,22.901099,22.822783,21.654531,22.870325,22.772938,21.713473,22.927278,22.827140,23.061359,22.027852,23.158457,23.023249,21.504143,23.114158,23.015902,21.545831,22.941279,22.806468,21.413614,22.786484,22.764203,21.319381,22.633707,22.443085,23.101206,22.979528,22.417798,23.244194,23.175115,22.564211,23.094549,23.017872,22.403775,23.067001,23.041289,21.865295,23.064476,23.013050,22.051452,23.877228,24.032582,23.405812,23.495499,23.440221,23.728929,23.538617,21.585436,22.243376,21.954907,17.906170,17.235116,17.820513,18.310796,21.480181,22.409384,22.100322,22.177609,26.170070,24.146549,23.528359,24.945447,-0.308967,-0.338827,-0.343749,-0.289935,-0.071729,-708.966914,-738.826749,-743.748700,-689.935370,-471.728836,55.437050,58.358445,54.780557,55.272927,55.995069,146.722397,69.026457,216.671695,66.236362,62.166045
7/8/2024 11:09:47 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.905571,23.580740,22.176146,23.609404,23.458039,22.219155,23.100305,22.891138,21.471354,22.914562,22.843367,21.667569,22.869320,22.775838,21.705789,22.930177,22.828202,23.057370,22.033978,23.167093,23.025918,21.510966,23.114760,23.035101,21.554956,22.926726,22.816258,21.423433,22.805693,22.778588,21.326668,22.648096,22.454375,23.109955,22.985295,22.431158,23.243303,23.206584,22.578716,23.132221,23.029148,22.428860,23.083786,23.049122,21.884424,23.079195,23.018587,22.059761,23.887336,24.006260,23.408360,23.512038,23.445062,23.717950,23.583819,21.586612,22.258808,21.977482,17.929870,17.259547,17.842128,18.308966,21.460396,22.334229,22.094803,22.134369,26.115788,24.146822,23.530075,24.964076,-0.294857,-0.319467,-0.315201,-0.254169,-0.030056,-694.857321,-719.467076,-715.201385,-654.169191,-430.056301,55.437050,58.555392,54.911856,55.010330,55.798121,80.646384,68.829509,151.613268,66.695907,61.969097
7/8/2024 11:10:17 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.899453,23.582414,22.187026,23.618415,23.459484,22.225433,23.101751,22.894652,21.470963,22.910727,22.848260,21.662342,22.871916,22.778204,21.703095,22.938054,22.839566,23.061841,22.035467,23.169038,23.034063,21.511536,23.122903,23.031078,21.558520,22.933035,22.810625,21.419627,22.787885,22.765144,21.334612,22.642001,22.469282,23.112217,22.999038,22.441699,23.257038,23.211599,22.578912,23.132875,23.032099,22.437561,23.069979,23.042660,21.877485,23.083293,23.033706,22.064558,23.918410,24.027016,23.418590,23.513092,23.452998,23.751098,23.594046,21.671258,22.270903,22.020876,17.954378,17.258524,17.875230,18.337860,21.461225,22.368394,22.114914,22.135616,26.174502,24.158763,23.534454,24.967010,-0.298139,-0.327998,-0.327998,-0.268279,-0.046791,-698.138622,-727.998457,-727.998457,-668.278785,-446.790941,55.404226,58.456918,55.108804,55.469875,55.798121,27.700214,68.895159,74.344051,66.728731,62.034746
7/8/2024 11:10:47 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.906351,23.582666,22.199928,23.608808,23.455149,22.215337,23.093510,22.896053,21.470986,22.902253,22.843000,21.678022,22.869872,22.775700,21.698744,22.931188,22.845055,23.065721,22.037055,23.183245,23.037024,21.528096,23.129078,23.043453,21.568400,22.950694,22.827140,21.442180,22.787633,22.755014,21.338736,22.660360,22.461823,23.110736,22.997327,22.431710,23.257163,23.205988,22.588460,23.130476,23.045540,22.442744,23.074007,23.044393,21.875310,23.064136,23.021434,22.061693,23.902796,24.015072,23.431406,23.532326,23.463978,23.751755,23.605022,21.691489,22.294787,22.042012,17.966416,17.289638,17.890751,18.349888,21.468105,22.347671,22.111123,22.167938,26.125583,24.173511,23.538220,24.971671,-0.307326,-0.337514,-0.341124,-0.285998,-0.067791,-707.326264,-737.514229,-741.123659,-685.997809,-467.791274,55.601173,58.489743,55.043154,55.207278,55.830946,147.411714,68.796685,201.211294,66.728731,62.067571
7/8/2024 11:11:17 AM,95.100000,100.200000,12.200000,40.000000,100.000000,0.000000,22.600000,21.800000,21.900000,6.600000,0.000000,23.928906,23.596294,22.218426,23.634587,23.480478,22.244183,23.116793,22.910619,21.498726,22.946671,22.876630,21.679502,22.892247,22.802904,21.727851,22.944375,22.846050,23.053630,22.039202,23.185157,23.036871,21.523336,23.137187,23.071536,21.567785,22.948933,22.831350,21.449166,22.830202,22.809760,21.351485,22.661355,22.464365,23.118324,23.007672,22.435171,23.277829,23.229180,22.602491,23.159181,23.054737,22.467813,23.079071,23.057032,21.902940,23.082055,23.037518,22.080801,23.926143,24.067966,23.436425,23.557526,23.464410,23.757000,23.568763,21.737968,22.280043,22.086155,17.980545,17.312620,17.916256,18.363078,21.445503,22.227842,22.098602,22.109183,25.997508,24.183276,23.523667,24.975491,-0.293545,-0.317170,-0.312576,-0.249904,-0.025462,-693.544801,-717.170165,-712.576345,-649.903500,-425.462478,55.305752,58.128672,54.846206,55.010330,55.830946,109.433602,69.321879,176.921064,67.188277,61.903448
